-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2015 through 08/01/2025 in LST
Location: Latitude  24.3415   Longitude 120.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WS10M
2016,12,15,5,17.4,15.56
2016,12,15,6,16.87,15.12
2016,12,15,7,16.5,14.81
2016,12,15,8,16.18,14.55
2016,12,15,9,15.95,14.38
2016,12,15,10,15.95,14.4
2016,12,15,11,16.29,14.7
2016,12,15,12,16.69,15.07
2016,12,15,13,17.05,15.38
2016,12,15,14,17.39,15.67
2016,12,15,15,17.65,15.87
2016,12,15,16,17.94,16.05
2016,12,15,17,18.04,16.07
2016,12,15,18,18.06,16.04
2016,12,15,19,18.02,15.98
2016,12,15,20,17.9,15.85
2016,12,15,21,17.9,15.84
2016,12,15,22,17.87,15.83
2016,12,15,23,17.77,15.79
2016,12,16,0,17.79,15.82
2016,12,16,1,17.83,15.87
2016,12,16,2,17.95,15.97
2016,12,16,3,18.07,16.08
2016,12,16,4,18.06,16.06
2016,12,16,5,18.13,16.09
2016,12,16,6,18.25,16.19
2016,12,16,7,18.24,16.17
2016,12,16,8,18.03,16.01
2016,12,16,9,18.03,16.02
2016,12,16,10,18.24,16.17
2016,12,16,11,18.45,16.33
2016,12,16,12,18.67,16.52
2016,12,16,13,18.89,16.71
2016,12,16,14,19.12,16.87
2016,12,16,15,19.23,16.91
2016,12,16,16,19.18,16.84
2016,12,16,17,18.85,16.58
2016,12,16,18,18.22,16.11
2016,12,16,19,17.38,15.41
2016,12,16,20,16.22,14.44
2016,12,16,21,14.76,13.2
2016,12,16,22,13.64,12.28
2016,12,16,23,12.63,11.46
2016,12,17,0,11.78,10.72
2016,12,17,1,11.12,10.13
2016,12,17,2,10.52,9.62
2016,12,17,3,10.09,9.24
2016,12,17,4,9.86,9.02
2016,12,17,5,9.55,8.75
2016,12,17,6,9.28,8.52
2016,12,17,7,9.04,8.31
2016,12,17,8,8.71,8.01
2016,12,17,9,8.28,7.63
2016,12,17,10,7.84,7.23
2016,12,17,11,7.55,6.99
2016,12,17,12,7.67,7.14
2016,12,17,13,8.15,7.55
2016,12,17,14,8.79,8.1
2016,12,17,15,9.52,8.69
2016,12,17,16,10.03,9.09
2016,12,17,17,10.13,9.13
2016,12,17,18,9.69,8.7
2016,12,17,19,8.64,7.75
2016,12,17,20,7.29,6.56
2016,12,17,21,5.93,5.33
2016,12,17,22,4.49,4.03
2016,12,17,23,3.26,2.96
2016,12,18,0,2.43,2.26
2016,12,18,1,1.93,1.85
2016,12,18,2,1.63,1.58
2016,12,18,3,1.39,1.35
2016,12,18,4,1.15,1.12
2016,12,18,5,1.02,1.0
2016,12,18,6,1.07,1.05
2016,12,18,7,1.41,1.38
2016,12,18,8,2.13,2.07
2016,12,18,9,3.28,3.13
2016,12,18,10,4.33,4.1
2016,12,18,11,4.78,4.53
2016,12,18,12,4.81,4.53
2016,12,18,13,4.86,4.55
2016,12,18,14,5.06,4.68
2016,12,18,15,5.4,4.97
2016,12,18,16,5.89,5.39
2016,12,18,17,6.29,5.75
2016,12,18,18,6.37,5.83
2016,12,18,19,6.09,5.58
2016,12,18,20,5.75,5.29
2016,12,18,21,5.47,5.05
2016,12,18,22,5.31,4.93
2016,12,18,23,5.22,4.85
2016,12,19,0,5.2,4.84
2016,12,19,1,5.24,4.88
2016,12,19,2,5.21,4.87
2016,12,19,3,5.14,4.82
2016,12,19,4,5.03,4.72
2016,12,19,5,4.88,4.58
2016,12,19,6,4.81,4.52
2016,12,19,7,4.84,4.55
2016,12,19,8,4.93,4.64
2016,12,19,9,5.08,4.79
2016,12,19,10,5.27,4.96
2016,12,19,11,5.55,5.22
2016,12,19,12,5.63,5.29
2016,12,19,13,5.58,5.23
2016,12,19,14,5.59,5.21
2016,12,19,15,5.76,5.31
2016,12,19,16,6.02,5.52
2016,12,19,17,6.31,5.75
2016,12,19,18,6.63,6.03
2016,12,19,19,6.8,6.16
2016,12,19,20,6.73,6.05
2016,12,19,21,6.67,5.95
2016,12,19,22,6.69,5.93
2016,12,19,23,6.72,5.94
2016,12,20,0,6.58,5.82
2016,12,20,1,6.47,5.74
2016,12,20,2,6.53,5.81
2016,12,20,3,6.81,6.07
2016,12,20,4,7.17,6.38
2016,12,20,5,7.49,6.67
2016,12,20,6,7.77,6.9
2016,12,20,7,7.91,6.97
2016,12,20,8,8.04,7.03
2016,12,20,9,8.29,7.19
2016,12,20,10,8.56,7.38
2016,12,20,11,8.89,7.65
2016,12,20,12,9.13,7.87
2016,12,20,13,9.21,7.96
2016,12,20,14,9.4,8.13
2016,12,20,15,9.84,8.52
2016,12,20,16,10.23,8.86
2016,12,20,17,10.28,8.89
2016,12,20,18,9.95,8.57
2016,12,20,19,9.6,8.17
2016,12,20,20,9.27,7.77
2016,12,20,21,9.06,7.43
2016,12,20,22,8.7,6.87
2016,12,20,23,8.75,7.04
2016,12,21,0,8.83,7.36
2016,12,21,1,8.47,7.17
2016,12,21,2,7.7,6.52
2016,12,21,3,6.56,5.33
2016,12,21,4,5.52,4.22
2016,12,21,5,4.44,3.36
2016,12,21,6,3.41,2.71
2016,12,21,7,2.65,2.18
2016,12,21,8,2.36,1.93
2016,12,21,9,2.59,2.02
2016,12,21,10,3.0,2.22
2016,12,21,11,3.41,2.48
2016,12,21,12,3.89,2.99
2016,12,21,13,4.21,3.32
2016,12,21,14,4.27,3.36
2016,12,21,15,4.35,3.34
2016,12,21,16,4.6,3.5
2016,12,21,17,4.95,3.84
2016,12,21,18,5.15,4.09
2016,12,21,19,5.46,4.42
2016,12,21,20,6.19,5.11
2016,12,21,21,6.8,5.6
2016,12,21,22,7.0,5.65
2016,12,21,23,6.54,5.01
2016,12,22,0,5.61,4.0
2016,12,22,1,4.62,3.11
2016,12,22,2,3.66,2.42
2016,12,22,3,2.92,1.95
2016,12,22,4,3.55,2.38
2016,12,22,5,5.95,4.35
2016,12,22,6,8.59,7.19
2016,12,22,7,10.57,9.28
2016,12,22,8,11.22,10.01
2016,12,22,9,11.27,10.06
2016,12,22,10,11.41,10.13
2016,12,22,11,11.53,10.23
2016,12,22,12,11.12,10.0
2016,12,22,13,10.84,9.78
2016,12,22,14,11.57,10.35
2016,12,22,15,12.61,11.22
2016,12,22,16,13.29,11.8
2016,12,22,17,13.98,12.36
2016,12,22,18,14.86,13.04
2016,12,22,19,15.35,13.43
2016,12,22,20,15.73,13.72
2016,12,22,21,16.31,14.22
2016,12,22,22,16.83,14.68
2016,12,22,23,17.3,15.09
2016,12,23,0,17.42,15.27
2016,12,23,1,17.63,15.42
2016,12,23,2,17.77,15.54
2016,12,23,3,17.81,15.58
2016,12,23,4,17.73,15.51
2016,12,23,5,17.52,15.35
2016,12,23,6,17.3,15.17
2016,12,23,7,17.05,14.96
2016,12,23,8,16.63,14.61
2016,12,23,9,16.39,14.41
2016,12,23,10,16.6,14.6
2016,12,23,11,17.21,15.17
2016,12,23,12,17.93,15.76
2016,12,23,13,18.57,16.23
2016,12,23,14,18.85,16.49
2016,12,23,15,18.93,16.56
2016,12,23,16,18.95,16.59
2016,12,23,17,18.63,16.32
2016,12,23,18,18.21,15.97
2016,12,23,19,17.55,15.42
2016,12,23,20,16.42,14.47
2016,12,23,21,15.41,13.61
2016,12,23,22,14.7,13.03
2016,12,23,23,14.15,12.58
2016,12,24,0,13.62,12.15
2016,12,24,1,13.31,11.93
2016,12,24,2,13.06,11.77
2016,12,24,3,12.79,11.55
2016,12,24,4,12.59,11.37
2016,12,24,5,12.42,11.22
2016,12,24,6,12.23,11.05
2016,12,24,7,11.95,10.8
2016,12,24,8,11.45,10.36
2016,12,24,9,10.8,9.76
2016,12,24,10,10.07,9.1
2016,12,24,11,9.7,8.79
2016,12,24,12,10.22,9.28
2016,12,24,13,11.13,10.07
2016,12,24,14,11.65,10.48
2016,12,24,15,11.74,10.53
2016,12,24,16,11.57,10.36
2016,12,24,17,11.39,10.19
2016,12,24,18,11.11,9.92
2016,12,24,19,10.44,9.31
2016,12,24,20,9.82,8.71
2016,12,24,21,9.09,8.01
2016,12,24,22,8.12,7.18
2016,12,24,23,7.51,6.6
2016,12,25,0,6.95,6.11
2016,12,25,1,6.4,5.59
2016,12,25,2,6.0,5.24
2016,12,25,3,5.98,5.23
2016,12,25,4,6.32,5.54
2016,12,25,5,6.68,5.84
2016,12,25,6,7.16,6.3
2016,12,25,7,7.66,6.77
2016,12,25,8,8.05,7.11
2016,12,25,9,8.16,7.19
2016,12,25,10,7.99,7.02
2016,12,25,11,7.78,6.76
2016,12,25,12,8.02,6.97
2016,12,25,13,8.86,7.86
2016,12,25,14,10.04,8.98
2016,12,25,15,11.05,9.87
2016,12,25,16,11.93,10.59
2016,12,25,17,12.12,10.76
2016,12,25,18,12.07,10.71
2016,12,25,19,11.9,10.54
2016,12,25,20,11.3,10.04
2016,12,25,21,10.52,9.38
2016,12,25,22,9.83,8.83
2016,12,25,23,9.32,8.42
2016,12,26,0,8.65,7.88
2016,12,26,1,7.75,7.13
2016,12,26,2,6.91,6.42
2016,12,26,3,6.35,5.95
2016,12,26,4,6.06,5.71
2016,12,26,5,5.83,5.53
2016,12,26,6,5.47,5.18
2016,12,26,7,4.94,4.7
2016,12,26,8,4.34,4.16
2016,12,26,9,3.76,3.66
2016,12,26,10,3.6,3.51
2016,12,26,11,3.75,3.63
2016,12,26,12,4.0,3.85
2016,12,26,13,4.28,4.09
2016,12,26,14,4.53,4.29
2016,12,26,15,4.7,4.42
2016,12,26,16,4.76,4.46
2016,12,26,17,4.88,4.54
2016,12,26,18,5.05,4.7
2016,12,26,19,5.21,4.84
2016,12,26,20,5.55,5.11
2016,12,26,21,6.31,5.76
2016,12,26,22,7.61,6.9
2016,12,26,23,9.39,8.42
2016,12,27,0,11.08,9.87
2016,12,27,1,12.68,11.19
2016,12,27,2,15.33,13.39
2016,12,27,3,17.93,15.64
2016,12,27,4,18.95,16.46
2016,12,27,5,18.97,16.56
2016,12,27,6,19.03,16.65
2016,12,27,7,19.26,16.82
2016,12,27,8,19.59,17.12
2016,12,27,9,19.8,17.33
2016,12,27,10,20.04,17.51
2016,12,27,11,20.31,17.75
2016,12,27,12,20.34,17.77
2016,12,27,13,20.35,17.82
2016,12,27,14,20.47,17.95
2016,12,27,15,20.72,18.14
2016,12,27,16,21.08,18.45
2016,12,27,17,21.43,18.73
2016,12,27,18,21.39,18.65
2016,12,27,19,21.26,18.52
2016,12,27,20,21.03,18.34
2016,12,27,21,20.52,17.88
2016,12,27,22,20.1,17.51
2016,12,27,23,19.84,17.34
2016,12,28,0,19.5,17.09
2016,12,28,1,18.87,16.63
2016,12,28,2,18.32,16.28
2016,12,28,3,17.77,15.85
2016,12,28,4,17.25,15.45
2016,12,28,5,16.78,15.07
2016,12,28,6,16.56,14.86
2016,12,28,7,15.98,14.36
2016,12,28,8,15.28,13.77
2016,12,28,9,14.78,13.37
2016,12,28,10,14.65,13.27
2016,12,28,11,15.07,13.63
2016,12,28,12,15.45,13.96
2016,12,28,13,15.4,13.93
2016,12,28,14,15.02,13.58
2016,12,28,15,14.83,13.4
2016,12,28,16,15.05,13.57
2016,12,28,17,15.17,13.65
2016,12,28,18,14.99,13.45
2016,12,28,19,14.79,13.23
2016,12,28,20,14.61,13.05
2016,12,28,21,14.44,12.89
2016,12,28,22,14.33,12.77
2016,12,28,23,14.45,12.86
2016,12,29,0,14.69,13.08
2016,12,29,1,14.83,13.18
2016,12,29,2,15.12,13.41
2016,12,29,3,15.45,13.69
2016,12,29,4,15.92,14.09
2016,12,29,5,16.42,14.5
2016,12,29,6,17.07,15.05
2016,12,29,7,17.76,15.64
2016,12,29,8,18.26,16.1
2016,12,29,9,18.54,16.36
2016,12,29,10,18.67,16.49
2016,12,29,11,18.82,16.57
2016,12,29,12,19.03,16.71
2016,12,29,13,19.07,16.77
2016,12,29,14,19.3,16.98
2016,12,29,15,19.66,17.28
2016,12,29,16,19.92,17.49
2016,12,29,17,19.95,17.48
2016,12,29,18,19.57,17.11
2016,12,29,19,18.81,16.53
2016,12,29,20,17.66,15.54
2016,12,29,21,16.73,14.75
2016,12,29,22,15.89,14.08
2016,12,29,23,15.44,13.73
2016,12,30,0,15.11,13.46
2016,12,30,1,14.76,13.18
2016,12,30,2,14.67,13.14
2016,12,30,3,14.59,13.06
2016,12,30,4,14.36,12.86
2016,12,30,5,13.93,12.47
2016,12,30,6,13.43,12.04
2016,12,30,7,13.09,11.72
2016,12,30,8,12.77,11.44
2016,12,30,9,12.55,11.23
2016,12,30,10,12.48,11.15
2016,12,30,11,12.54,11.21
2016,12,30,12,12.83,11.46
2016,12,30,13,13.29,11.88
2016,12,30,14,13.62,12.15
2016,12,30,15,13.86,12.33
2016,12,30,16,14.08,12.49
2016,12,30,17,14.06,12.45
2016,12,30,18,13.98,12.36
2016,12,30,19,13.7,12.11
2016,12,30,20,13.37,11.8
2016,12,30,21,12.74,11.24
2016,12,30,22,11.86,10.48
2016,12,30,23,11.32,10.0
2016,12,31,0,11.31,9.93
2016,12,31,1,11.12,9.83
2016,12,31,2,11.18,9.92
2016,12,31,3,11.41,10.11
2016,12,31,4,11.59,10.25
2016,12,31,5,11.7,10.32
2016,12,31,6,11.75,10.33
2016,12,31,7,11.83,10.39
2016,12,31,8,11.89,10.44
2016,12,31,9,12.08,10.58
2016,12,31,10,12.52,10.97
2016,12,31,11,13.09,11.5
2016,12,31,12,13.68,12.1
2016,12,31,13,14.26,12.59
2016,12,31,14,14.91,13.09
2016,12,31,15,15.3,13.45
2016,12,31,16,15.58,13.68
2016,12,31,17,15.64,13.68
2016,12,31,18,15.23,13.32
2016,12,31,19,14.74,12.84
2016,12,31,20,14.13,12.25
2016,12,31,21,13.16,11.32
2016,12,31,22,12.19,10.42
2016,12,31,23,11.4,9.73
2017,1,1,0,10.75,9.14
2017,1,1,1,10.27,8.65
2017,1,1,2,9.77,8.22
2017,1,1,3,9.31,7.84
2017,1,1,4,9.0,7.64
2017,1,1,5,8.98,7.72
2017,1,1,6,8.94,7.75
2017,1,1,7,8.78,7.64
2017,1,1,8,8.59,7.47
2017,1,1,9,8.53,7.41
2017,1,1,10,8.85,7.71
2017,1,1,11,9.52,8.35
2017,1,1,12,10.03,8.88
2017,1,1,13,10.49,9.35
2017,1,1,14,10.86,9.69
2017,1,1,15,11.12,9.87
2017,1,1,16,11.29,9.98
2017,1,1,17,11.38,10.06
2017,1,1,18,11.12,9.82
2017,1,1,19,10.7,9.43
2017,1,1,20,10.24,9.06
2017,1,1,21,9.61,8.57
2017,1,1,22,9.12,8.18
2017,1,1,23,8.58,7.74
2017,1,2,0,8.08,7.34
2017,1,2,1,7.66,7.0
2017,1,2,2,7.2,6.6
2017,1,2,3,6.71,6.16
2017,1,2,4,6.28,5.8
2017,1,2,5,6.31,5.82
2017,1,2,6,6.51,6.0
2017,1,2,7,6.76,6.19
2017,1,2,8,7.09,6.48
2017,1,2,9,7.31,6.7
2017,1,2,10,7.46,6.85
2017,1,2,11,7.57,6.93
2017,1,2,12,7.69,7.0
2017,1,2,13,7.83,7.1
2017,1,2,14,8.02,7.24
2017,1,2,15,8.36,7.49
2017,1,2,16,8.77,7.82
2017,1,2,17,9.11,8.08
2017,1,2,18,9.43,8.26
2017,1,2,19,9.56,8.27
2017,1,2,20,9.65,8.27
2017,1,2,21,9.67,8.29
2017,1,2,22,9.63,8.27
2017,1,2,23,9.54,8.25
2017,1,3,0,9.56,8.31
2017,1,3,1,9.69,8.51
2017,1,3,2,10.03,8.83
2017,1,3,3,10.76,9.4
2017,1,3,4,11.27,9.89
2017,1,3,5,11.73,10.28
2017,1,3,6,12.14,10.63
2017,1,3,7,12.4,10.88
2017,1,3,8,12.46,10.93
2017,1,3,9,12.54,10.97
2017,1,3,10,12.69,11.1
2017,1,3,11,12.82,11.21
2017,1,3,12,12.95,11.37
2017,1,3,13,12.94,11.37
2017,1,3,14,12.97,11.38
2017,1,3,15,13.13,11.51
2017,1,3,16,13.38,11.71
2017,1,3,17,13.49,11.82
2017,1,3,18,13.48,11.81
2017,1,3,19,13.47,11.78
2017,1,3,20,13.13,11.44
2017,1,3,21,12.65,10.95
2017,1,3,22,11.86,10.25
2017,1,3,23,11.19,9.73
2017,1,4,0,10.71,9.39
2017,1,4,1,10.61,9.34
2017,1,4,2,10.6,9.35
2017,1,4,3,10.6,9.39
2017,1,4,4,10.78,9.51
2017,1,4,5,10.67,9.4
2017,1,4,6,10.31,9.02
2017,1,4,7,9.95,8.69
2017,1,4,8,9.76,8.56
2017,1,4,9,9.66,8.53
2017,1,4,10,9.49,8.44
2017,1,4,11,9.63,8.61
2017,1,4,12,9.82,8.81
2017,1,4,13,9.88,8.89
2017,1,4,14,9.98,8.95
2017,1,4,15,10.22,9.1
2017,1,4,16,10.23,9.08
2017,1,4,17,9.98,8.88
2017,1,4,18,9.73,8.65
2017,1,4,19,9.61,8.51
2017,1,4,20,9.45,8.33
2017,1,4,21,9.29,8.17
2017,1,4,22,9.03,7.94
2017,1,4,23,8.73,7.73
2017,1,5,0,8.31,7.42
2017,1,5,1,7.79,7.03
2017,1,5,2,7.1,6.49
2017,1,5,3,6.24,5.79
2017,1,5,4,5.46,5.12
2017,1,5,5,4.96,4.68
2017,1,5,6,4.86,4.59
2017,1,5,7,5.01,4.72
2017,1,5,8,4.94,4.7
2017,1,5,9,4.73,4.5
2017,1,5,10,4.76,4.49
2017,1,5,11,4.91,4.6
2017,1,5,12,4.87,4.57
2017,1,5,13,4.64,4.34
2017,1,5,14,4.33,4.05
2017,1,5,15,4.04,3.77
2017,1,5,16,3.95,3.66
2017,1,5,17,4.09,3.76
2017,1,5,18,4.16,3.82
2017,1,5,19,3.93,3.6
2017,1,5,20,3.38,3.09
2017,1,5,21,2.74,2.5
2017,1,5,22,2.16,1.98
2017,1,5,23,1.87,1.72
2017,1,6,0,2.16,1.97
2017,1,6,1,2.91,2.62
2017,1,6,2,3.73,3.38
2017,1,6,3,4.46,4.06
2017,1,6,4,5.07,4.62
2017,1,6,5,5.57,5.09
2017,1,6,6,5.98,5.47
2017,1,6,7,6.34,5.79
2017,1,6,8,6.82,6.17
2017,1,6,9,7.32,6.6
2017,1,6,10,7.77,7.01
2017,1,6,11,8.31,7.49
2017,1,6,12,9.06,8.13
2017,1,6,13,9.63,8.66
2017,1,6,14,10.15,9.12
2017,1,6,15,10.58,9.47
2017,1,6,16,10.77,9.64
2017,1,6,17,10.72,9.58
2017,1,6,18,10.56,9.42
2017,1,6,19,10.42,9.28
2017,1,6,20,10.43,9.26
2017,1,6,21,10.32,9.16
2017,1,6,22,10.02,8.89
2017,1,6,23,9.67,8.57
2017,1,7,0,9.24,8.18
2017,1,7,1,8.98,7.97
2017,1,7,2,8.8,7.82
2017,1,7,3,8.36,7.43
2017,1,7,4,7.65,6.79
2017,1,7,5,7.05,6.23
2017,1,7,6,6.56,5.76
2017,1,7,7,6.28,5.49
2017,1,7,8,6.15,5.39
2017,1,7,9,5.96,5.28
2017,1,7,10,5.73,5.16
2017,1,7,11,5.4,4.97
2017,1,7,12,5.03,4.69
2017,1,7,13,4.65,4.38
2017,1,7,14,4.24,4.0
2017,1,7,15,3.91,3.69
2017,1,7,16,3.78,3.54
2017,1,7,17,3.62,3.38
2017,1,7,18,3.08,2.89
2017,1,7,19,2.17,2.04
2017,1,7,20,1.15,1.09
2017,1,7,21,0.33,0.32
2017,1,7,22,0.37,0.27
2017,1,7,23,0.66,0.5
2017,1,8,0,1.26,1.0
2017,1,8,1,2.35,1.88
2017,1,8,2,3.87,3.36
2017,1,8,3,5.61,5.02
2017,1,8,4,7.43,6.68
2017,1,8,5,8.18,7.41
2017,1,8,6,8.32,7.5
2017,1,8,7,8.65,7.7
2017,1,8,8,9.26,8.19
2017,1,8,9,9.82,8.7
2017,1,8,10,10.26,9.08
2017,1,8,11,10.46,9.29
2017,1,8,12,10.47,9.35
2017,1,8,13,10.62,9.46
2017,1,8,14,10.98,9.77
2017,1,8,15,11.34,10.11
2017,1,8,16,11.53,10.3
2017,1,8,17,11.53,10.29
2017,1,8,18,11.54,10.26
2017,1,8,19,11.59,10.25
2017,1,8,20,11.7,10.29
2017,1,8,21,11.59,10.21
2017,1,8,22,11.54,10.16
2017,1,8,23,11.95,10.49
2017,1,9,0,12.55,11.03
2017,1,9,1,13.02,11.41
2017,1,9,2,13.3,11.67
2017,1,9,3,13.57,11.89
2017,1,9,4,13.71,12.05
2017,1,9,5,13.8,12.14
2017,1,9,6,14.02,12.36
2017,1,9,7,14.3,12.65
2017,1,9,8,14.47,12.8
2017,1,9,9,14.54,12.88
2017,1,9,10,14.46,12.88
2017,1,9,11,14.44,12.92
2017,1,9,12,14.27,12.8
2017,1,9,13,14.06,12.65
2017,1,9,14,14.02,12.62
2017,1,9,15,14.2,12.79
2017,1,9,16,14.43,12.99
2017,1,9,17,14.44,12.98
2017,1,9,18,14.3,12.8
2017,1,9,19,14.04,12.55
2017,1,9,20,13.67,12.23
2017,1,9,21,13.36,11.98
2017,1,9,22,13.26,11.89
2017,1,9,23,13.36,11.98
2017,1,10,0,13.29,11.92
2017,1,10,1,13.04,11.71
2017,1,10,2,12.8,11.51
2017,1,10,3,12.57,11.33
2017,1,10,4,12.33,11.12
2017,1,10,5,12.18,10.98
2017,1,10,6,12.12,10.91
2017,1,10,7,12.03,10.83
2017,1,10,8,11.84,10.67
2017,1,10,9,11.68,10.55
2017,1,10,10,11.6,10.51
2017,1,10,11,11.57,10.49
2017,1,10,12,11.53,10.46
2017,1,10,13,11.68,10.58
2017,1,10,14,12.07,10.92
2017,1,10,15,12.46,11.27
2017,1,10,16,12.78,11.52
2017,1,10,17,13.28,11.89
2017,1,10,18,13.33,11.87
2017,1,10,19,12.83,11.4
2017,1,10,20,12.3,10.89
2017,1,10,21,11.66,10.33
2017,1,10,22,10.98,9.75
2017,1,10,23,10.82,9.62
2017,1,11,0,11.19,9.92
2017,1,11,1,11.63,10.3
2017,1,11,2,12.17,10.75
2017,1,11,3,12.81,11.3
2017,1,11,4,13.28,11.7
2017,1,11,5,13.35,11.75
2017,1,11,6,13.17,11.56
2017,1,11,7,12.83,11.27
2017,1,11,8,12.28,10.8
2017,1,11,9,11.73,10.33
2017,1,11,10,11.25,9.89
2017,1,11,11,11.1,9.79
2017,1,11,12,11.49,10.16
2017,1,11,13,12.08,10.7
2017,1,11,14,12.9,11.45
2017,1,11,15,13.96,12.39
2017,1,11,16,14.98,13.26
2017,1,11,17,15.5,13.7
2017,1,11,18,15.46,13.68
2017,1,11,19,15.12,13.4
2017,1,11,20,14.51,12.86
2017,1,11,21,13.94,12.36
2017,1,11,22,13.4,11.92
2017,1,11,23,12.79,11.41
2017,1,12,0,12.46,11.12
2017,1,12,1,12.33,10.99
2017,1,12,2,12.32,10.99
2017,1,12,3,12.32,10.98
2017,1,12,4,12.19,10.87
2017,1,12,5,11.88,10.58
2017,1,12,6,11.66,10.34
2017,1,12,7,11.52,10.23
2017,1,12,8,11.52,10.25
2017,1,12,9,11.67,10.43
2017,1,12,10,11.9,10.67
2017,1,12,11,12.03,10.87
2017,1,12,12,12.03,10.95
2017,1,12,13,11.99,11.0
2017,1,12,14,11.96,10.99
2017,1,12,15,11.86,10.9
2017,1,12,16,11.74,10.78
2017,1,12,17,11.62,10.65
2017,1,12,18,11.42,10.46
2017,1,12,19,11.28,10.33
2017,1,12,20,11.25,10.29
2017,1,12,21,11.2,10.21
2017,1,12,22,10.94,9.97
2017,1,12,23,10.97,9.97
2017,1,13,0,11.46,10.38
2017,1,13,1,12.21,11.02
2017,1,13,2,12.94,11.65
2017,1,13,3,13.51,12.13
2017,1,13,4,14.0,12.62
2017,1,13,5,14.49,13.07
2017,1,13,6,14.79,13.37
2017,1,13,7,14.83,13.4
2017,1,13,8,14.76,13.32
2017,1,13,9,14.58,13.2
2017,1,13,10,14.54,13.18
2017,1,13,11,14.29,13.01
2017,1,13,12,13.77,12.6
2017,1,13,13,13.23,12.13
2017,1,13,14,12.93,11.88
2017,1,13,15,12.91,11.84
2017,1,13,16,13.07,11.95
2017,1,13,17,13.38,12.18
2017,1,13,18,13.7,12.41
2017,1,13,19,13.84,12.48
2017,1,13,20,13.97,12.55
2017,1,13,21,14.18,12.7
2017,1,13,22,14.55,13.01
2017,1,13,23,14.94,13.35
2017,1,14,0,15.11,13.54
2017,1,14,1,15.37,13.75
2017,1,14,2,15.72,14.03
2017,1,14,3,16.13,14.36
2017,1,14,4,16.31,14.51
2017,1,14,5,16.36,14.54
2017,1,14,6,16.37,14.54
2017,1,14,7,16.26,14.43
2017,1,14,8,16.07,14.27
2017,1,14,9,15.79,14.07
2017,1,14,10,15.55,13.88
2017,1,14,11,15.36,13.74
2017,1,14,12,15.51,13.84
2017,1,14,13,15.97,14.22
2017,1,14,14,16.27,14.46
2017,1,14,15,16.34,14.48
2017,1,14,16,16.3,14.44
2017,1,14,17,16.29,14.42
2017,1,14,18,16.27,14.39
2017,1,14,19,15.91,14.05
2017,1,14,20,15.39,13.62
2017,1,14,21,15.23,13.51
2017,1,14,22,15.1,13.43
2017,1,14,23,14.82,13.2
2017,1,15,0,14.55,12.98
2017,1,15,1,14.52,12.97
2017,1,15,2,14.67,13.1
2017,1,15,3,14.72,13.15
2017,1,15,4,14.81,13.23
2017,1,15,5,15.02,13.4
2017,1,15,6,14.74,13.14
2017,1,15,7,14.07,12.59
2017,1,15,8,14.07,12.6
2017,1,15,9,14.64,13.06
2017,1,15,10,14.73,13.16
2017,1,15,11,14.29,12.8
2017,1,15,12,14.03,12.61
2017,1,15,13,13.98,12.58
2017,1,15,14,14.1,12.7
2017,1,15,15,14.32,12.9
2017,1,15,16,14.53,13.07
2017,1,15,17,14.78,13.25
2017,1,15,18,15.04,13.41
2017,1,15,19,15.0,13.33
2017,1,15,20,14.47,12.89
2017,1,15,21,13.87,12.39
2017,1,15,22,13.23,11.85
2017,1,15,23,12.67,11.35
2017,1,16,0,12.1,10.88
2017,1,16,1,12.0,10.82
2017,1,16,2,12.29,11.1
2017,1,16,3,12.7,11.46
2017,1,16,4,12.97,11.66
2017,1,16,5,13.29,11.86
2017,1,16,6,13.49,12.0
2017,1,16,7,13.32,11.84
2017,1,16,8,13.2,11.74
2017,1,16,9,13.41,11.92
2017,1,16,10,13.88,12.35
2017,1,16,11,14.54,12.93
2017,1,16,12,15.11,13.41
2017,1,16,13,15.45,13.71
2017,1,16,14,15.63,13.93
2017,1,16,15,15.82,14.08
2017,1,16,16,15.84,14.12
2017,1,16,17,15.41,13.79
2017,1,16,18,14.72,13.17
2017,1,16,19,14.08,12.6
2017,1,16,20,13.23,11.84
2017,1,16,21,12.4,11.12
2017,1,16,22,11.6,10.43
2017,1,16,23,10.89,9.82
2017,1,17,0,10.38,9.38
2017,1,17,1,10.13,9.17
2017,1,17,2,10.05,9.1
2017,1,17,3,9.86,8.92
2017,1,17,4,9.45,8.56
2017,1,17,5,9.35,8.46
2017,1,17,6,9.69,8.72
2017,1,17,7,10.02,8.98
2017,1,17,8,10.0,8.94
2017,1,17,9,9.57,8.56
2017,1,17,10,9.18,8.22
2017,1,17,11,9.08,8.17
2017,1,17,12,9.13,8.27
2017,1,17,13,9.39,8.52
2017,1,17,14,9.84,8.93
2017,1,17,15,10.26,9.29
2017,1,17,16,10.45,9.45
2017,1,17,17,10.4,9.38
2017,1,17,18,10.37,9.34
2017,1,17,19,10.61,9.53
